predict,phat
0.9200850173863597,0.07991498261364023
0.9697359099985019,0.03026409000149809
0.806910599612705,0.193089400387295
0.9750894741492809,0.024910525850719012
0.8126299421218388,0.18737005787816122
0.9830778877792589,0.016922112220741175
0.9876085464290643,0.012391453570935624
0.9802123570116189,0.019787642988381066
0.7701661023977604,0.22983389760223957
0.9749852508292037,0.025014749170796144
0.9189009117100149,0.0810990882899851
0.9956701246166337,0.0043298753833661595
0.9947666382985021,0.005233361701497968
0.853344288309677,0.14665571169032307
0.916474284665099,0.08352571533490107
0.9074972522856688,0.09250274771433113
0.9712019883128452,0.028798011687154915
0.991695935879863,0.00830406412013696
0.877932786597557,0.12206721340244298
0.8117991956280178,0.18820080437198217
0.9776789383083995,0.02232106169160046
0.9774266752003494,0.022573324799650595
0.977595030551403,0.022404969448596948
0.7929858219414834,0.2070141780585166
0.7020631105831111,0.29793688941688895
0.9663934415253319,0.03360655847466815
0.7618774623871879,0.23812253761281205
0.965981803489177,0.034018196510823204
0.7485384493323707,0.2514615506676294
0.9943652447481305,0.005634755251869446
0.6683119194064985,0.3316880805935016
0.9912899128206174,0.008710087179382486
0.8248030384693357,0.17519696153066425
0.9935769214800791,0.006423078519920851
0.9764434812438869,0.023556518756113035
0.9969280104056042,0.003071989594395733
0.989929352731788,0.010070647268212036
0.9966187344729733,0.0033812655270266372
0.9125478878853223,0.08745211211467768
0.9985415931028673,0.0014584068971326826
0.9075393087737885,0.09246069122621141
0.9571636122006346,0.042836387799365425
0.8218207717721351,0.17817922822786503
0.8340815996574312,0.1659184003425687
0.9908605375753051,0.009139462424694865
0.7787668579328857,0.22123314206711428
0.982765364308507,0.01723463569149292
0.9956493081523157,0.004350691847684218
0.9962884089100872,0.0037115910899128478
0.8320002885590104,0.16799971144098963
0.9947764953746139,0.0052235046253862
0.9623393173714135,0.037660682628586406
0.9985834317116691,0.001416568288330981
0.9776112670611048,0.022388732938895144
0.9647690528726927,0.03523094712730726
0.9944199479985056,0.005580052001494492
0.9862232918064675,0.013776708193532518
0.9946813387536328,0.005318661246367205
0.9980344317942544,0.0019655682057455946
0.9905400681353687,0.009459931864631404
0.9951400094423111,0.004859990557688946
0.9874029413792987,0.012597058620701245
0.8568236774765923,0.14317632252340778
0.943698274535732,0.05630172546426794
0.8883264783130967,0.11167352168690328
0.8082419171331762,0.19175808286682375
0.9919438111256841,0.008056188874315973
0.9570292757732958,0.04297072422670429
0.9969809429140868,0.003019057085913232
0.9735059076789615,0.026494092321038477
0.9922529187770558,0.007747081222944256
0.7528989786657573,0.24710102133424275
0.9977290393649624,0.002270960635037567
0.9961870149409693,0.003812985059030737
0.7855500780805356,0.21444992191946444
0.7225783501460127,0.27742164985398726
0.9940065305292127,0.005993469470787237
0.8793513084530525,0.12064869154694753
0.8435311840224323,0.15646881597756768
0.7186917588628845,0.2813082411371155
0.9820153652611737,0.01798463473882628
0.6631053988993725,0.3368946011006276
0.8951207772118428,0.10487922278815728
0.9857437397429217,0.014256260257078343
0.7680464536955555,0.23195354630444442
0.8624529127182694,0.13754708728173065
0.9510485605596343,0.04895143944036575
0.982490414966964,0.017509585033036106
0.727994024627006,0.272005975372994
0.9928077682149392,0.007192231785060841
0.9964661949209226,0.003533805079077333
0.9321470210218787,0.06785297897812129
0.9968303119821068,0.0031696880178932207
0.9517059405483609,0.04829405945163913
0.9941015556118015,0.005898444388198485
0.8871313185472033,0.11286868145279674
0.971971499245938,0.028028500754062085
0.9959513597324421,0.004048640267557946
0.9623439968733577,0.037656003126642315
0.6999945026532263,0.30000549734677373
0.9131277349358871,0.0868722650641129
0.8617639815927747,0.1382360184072252
0.8642332076766046,0.1357667923233955
0.9316791127867222,0.06832088721327786
0.992268730966131,0.0077312690338689725
0.7178523630823005,0.28214763691769945
0.9958846223799167,0.00411537762008322
0.8369661664675863,0.1630338335324137
0.7536757670055462,0.24632423299445372
0.9979046594837583,0.0020953405162416074
0.8367291862724255,0.16327081372757452
0.7664619636924794,0.23353803630752057
0.9179658595732185,0.08203414042678155
0.864076105750604,0.1359238942493959
0.9174376502914896,0.0825623497085105
0.7985119706435094,0.20148802935649052
0.9941217597681578,0.005878240231842118
0.9479799730737147,0.0520200269262853
0.9822886133800941,0.017711386619905747
0.7722299282900745,0.2277700717099255
0.9115252919808265,0.08847470801917344
0.9217749839951019,0.07822501600489803
0.9692377976799254,0.030762202320074757
0.9977183023936516,0.002281697606348406
0.9784908160222728,0.021509183977727074
0.9778909281314104,0.022109071868589517
0.6147424706677251,0.3852575293322748
0.730226744482248,0.26977325551775194
0.7805699323985753,0.21943006760142464
0.7371719664657306,0.2628280335342694
0.9899846991874807,0.010015300812519265
0.6786998915597428,0.3213001084402573
0.995328374435415,0.004671625564584901
0.8969656236540281,0.1030343763459718
0.7959482659509501,0.2040517340490498
0.9908355197666215,0.009164480233378321
0.912048944467805,0.08795105553219507
0.993751989008179,0.006248010991821084
0.855132312744303,0.14486768725569696
0.9935211999775788,0.006478800022421312
0.9950786510596751,0.004921348940324795
0.9756031984469242,0.02439680155307562
0.9342242913537351,0.06577570864626496
0.9768748938021925,0.02312510619780759
0.9787096989662016,0.021290301033798423
0.7966138932246919,0.20338610677530808
0.7812812280339406,0.2187187719660595
0.9892719110574656,0.010728088942534485
0.4763340536698063,0.5236659463301937
0.9957920843233032,0.00420791567669674
0.9612735592537157,0.038726440746284264
0.8367965664536123,0.16320343354638775
0.9658314591718803,0.03416854082811978
0.9960628474875639,0.003937152512436132
0.9324251459036771,0.06757485409632302
0.9480307378413841,0.05196926215861597
0.9047017940837467,0.09529820591625329
0.9083237230250253,0.09167627697497471
0.9226432690978187,0.0773567309021813
0.8886794069960994,0.1113205930039006
0.8777287285132626,0.12227127148673744
0.9964781414124345,0.0035218585875655493
0.9876912994438303,0.01230870055616968
0.9860830849285495,0.013916915071450427
0.9527946515132434,0.047205348486756706
0.9945547784771727,0.005445221522827455
0.8639651798503104,0.1360348201496895
0.9958632297678032,0.004136770232196942
0.9944768718978066,0.005523128102193272
0.9969083179702358,0.00309168202976413
0.8634154144473777,0.13658458555262235
0.9780870338174005,0.021912966182599636
0.8632237334116133,0.13677626658838682
0.9942852804795566,0.005714719520443542
0.7042464855344992,0.29575351446550074
0.996004461426529,0.003995538573471113
0.9939729620773488,0.006027037922651208
0.9915826089823225,0.008417391017677486
0.7519692823961995,0.24803071760380047
0.9962858918308081,0.0037141081691919337
0.922574088677511,0.07742591132248897
0.9936444291819645,0.006355570818035578
0.782622233056871,0.21737776694312913
0.7217590881780812,0.2782409118219189
0.7406866276700284,0.25931337232997165
0.8627655564241155,0.13723444357588443
0.7825545695731058,0.21744543042689427
0.9942909197690352,0.005709080230964791
0.9935482296491714,0.006451770350828435
0.9751860480145127,0.024813951985487335
0.9041906640374449,0.09580933596255518
0.762237860618017,0.23776213938198304
0.9198620381093073,0.08013796189069257
0.9920007954784065,0.00799920452159345
0.8808511826384146,0.11914881736158539
0.8470516676920539,0.1529483323079461
0.9948958387400045,0.00510416125999546
0.9653381260528868,0.0346618739471133
0.9952533726185263,0.004746627381473815
0.9119554105821424,0.08804458941785755
0.9949102018154472,0.0050897981845528985
0.6015210789820905,0.3984789210179094
0.8439588722018498,0.15604112779815005
0.9946386657309109,0.005361334269089113
0.9975943366456049,0.0024056633543950517
0.8584793986068951,0.14152060139310485
0.9744876648482893,0.02551233515171063
0.9829004879685395,0.017099512031460606
0.8641593738296174,0.13584062617038253
0.9929233991394258,0.007076600860574065
0.9841791362053395,0.0158208637946605
0.7056112790793458,0.29438872092065405
0.8955559879443588,0.10444401205564122
0.8081693599151635,0.19183064008483663
0.9958476699121495,0.004152330087850473
0.996788525946934,0.0032114740530659784
0.9941910216899911,0.005808978310009031
0.9106807936021059,0.08931920639789402
0.997848730307973,0.002151269692026801
0.9951588067120509,0.004841193287949028
0.9987409752683906,0.001259024731609514
0.9658154453859603,0.03418455461403963
0.9957500947782347,0.004249905221765351
0.825121696799151,0.17487830320084893
0.6498077371817751,0.35019226281822496
0.7024434455783117,0.2975565544216883
0.998247640358891,0.001752359641109039
0.9886421743614059,0.011357825638594096
0.974037585300224,0.02596241469977589
0.9908942242044682,0.009105775795531812
0.8824875115827632,0.1175124884172368
0.7800802460820491,0.21991975391795102
0.9612427723945695,0.03875722760543051
0.88645256432805,0.11354743567194987
